name,_id,run_start_time,run_end_time,status,status_message,add_diesel_generator_one_distribution_center.batt_storage_capacity,add_diesel_generator_one_distribution_center.generator,add_diesel_generator_one_distribution_center.pv_power,create_doe_prototype_building.building_type,create_doe_prototype_building.climate_zone,batt_discharge_power,batt_initial_charge,batt_max_soc,batt_min_soc,epw_file,meter_name,reporting_frequency,template
DOE Autogenerated 920,92cacd37-881b-479a-8ca1-fc22d8ed3abd,2022-07-15T22:20:37.065Z,2022-07-15T22:23:21.925Z,completed,completed normal,25.0,42kW Diesel,25.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 802,1db4392f-6fe5-419c-b67f-40bef47a9e63,2022-07-15T22:13:41.195Z,2022-07-15T22:16:18.372Z,completed,completed normal,12.5,42kW Diesel,15.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 152,4dbe45e5-ae14-4fbb-8f09-b1eb7e338643,2022-07-15T21:37:02.356Z,2022-07-15T21:39:07.799Z,completed,completed normal,400.0,55kW Diesel,10.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 275,71fa3d54-6651-4365-b48d-fd745fc6e478,2022-07-15T21:43:41.268Z,2022-07-15T21:45:52.851Z,completed,completed normal,30.0,80kW Diesel,20.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1709,fe9e66ce-1077-4be0-95a5-89f59e37f2ff,2022-07-15T23:09:05.292Z,2022-07-15T23:11:26.671Z,completed,completed normal,350.0,80kW Diesel,35.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1817,f139d307-e774-49ca-9fdd-f0b1fcea9c7e,2022-07-15T23:15:30.916Z,2022-07-15T23:17:58.330Z,completed,completed normal,70.0,80kW Diesel,45.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1852,01542f50-731f-43f4-85f6-25da32a67add,2022-07-15T23:17:39.695Z,2022-07-15T23:20:16.855Z,completed,completed normal,30.0,55kW Diesel,50.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1110,ff5d140b-7e34-4f29-8909-cab02b8f757a,2022-07-15T22:32:20.016Z,2022-07-15T22:34:45.957Z,completed,completed normal,25.0,55kW Diesel,40.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1340,05ff0934-522d-4050-9b62-4c32c0cc3129,2022-07-15T22:46:45.650Z,2022-07-15T22:49:14.107Z,completed,completed normal,35.0,55kW Diesel,5.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1199,b9dbed15-1f42-4be9-92ac-7815505bcc2a,2022-07-15T22:37:51.974Z,2022-07-15T22:40:16.882Z,completed,completed normal,5.0,42kW Diesel,50.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1683,1c5d65c6-5ac6-4ca0-98bf-6435e8fc09b1,2022-07-15T23:07:32.333Z,2022-07-15T23:09:46.915Z,completed,completed normal,50.0,55kW Diesel,35.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1790,638bab83-4573-4bfe-82c6-4085ba6f71f3,2022-07-15T23:13:57.705Z,2022-07-15T23:16:34.608Z,completed,completed normal,12.5,55kW Diesel,45.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1741,cbf657bf-0548-415d-8ded-479400e2af87,2022-07-15T23:10:53.637Z,2022-07-15T23:13:28.860Z,completed,completed normal,70.0,55kW Diesel,40.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 451,7bdd89d0-72b8-4f09-9670-0abe0afefa11,2022-07-15T21:52:59.631Z,2022-07-15T21:55:14.791Z,completed,completed normal,150.0,80kW Diesel,35.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2262,6ec76588-356f-4d7a-b06b-2f8b7046a997,2022-07-15T23:43:02.121Z,2022-07-15T23:45:45.176Z,completed,completed normal,0.0,80kW Diesel,30.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2429,809eece9-96a5-451b-9d1e-7a8a3a89033f,2022-07-15T23:53:28.432Z,2022-07-15T23:55:55.576Z,completed,completed normal,250.0,55kW Diesel,45.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 429,920b4e6d-cd28-40a3-8e4f-4b220f7da302,2022-07-15T21:52:16.042Z,2022-07-15T21:54:34.103Z,completed,completed normal,50.0,55kW Diesel,35.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 639,e3161c44-b228-4d0b-a5b3-997234a03431,2022-07-15T22:03:33.448Z,2022-07-15T22:06:09.686Z,completed,completed normal,70.0,42kW Diesel,0.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1960,28ee68ba-e21e-4cd4-8dc9-89e0654d4dd0,2022-07-15T23:24:12.386Z,2022-07-15T23:26:53.562Z,completed,completed normal,10.0,55kW Diesel,5.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 794,e0cd5407-78b3-430a-b01d-f63315f5603e,2022-07-15T22:12:46.473Z,2022-07-15T22:15:25.046Z,completed,completed normal,200.0,80kW Diesel,10.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2438,e0d1bda2-9929-494b-ab44-72d7c8ee5c92,2022-07-15T23:54:13.885Z,2022-07-15T23:56:50.876Z,completed,completed normal,17.5,80kW Diesel,45.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2003,8d62d411-2a42-4325-b66f-b1b6496d51f5,2022-07-15T23:26:54.104Z,2022-07-15T23:29:30.781Z,completed,completed normal,25.0,42kW Diesel,10.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1050,3c81a53c-2f41-457c-9520-cc645076662a,2022-07-15T22:29:03.008Z,2022-07-15T22:31:44.756Z,completed,completed normal,15.0,55kW Diesel,35.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 933,8bde8daa-5b45-4f77-b13c-0a35af0539bd,2022-07-15T22:21:40.539Z,2022-07-15T22:24:24.666Z,completed,completed normal,5.0,55kW Diesel,25.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1350,bf0bcbf6-ffa4-4ca8-8e54-f0f4663bdfd0,2022-07-15T22:47:25.151Z,2022-07-15T22:50:00.258Z,completed,completed normal,0.0,80kW Diesel,5.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1970,980aa7d9-3372-4062-b59e-780b8b2fba14,2022-07-15T23:24:53.648Z,2022-07-15T23:27:31.962Z,completed,completed normal,100.0,55kW Diesel,5.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2040,3471c67c-3f89-48ac-b042-48f60cfa453b,2022-07-15T23:29:27.711Z,2022-07-15T23:32:10.634Z,completed,completed normal,20.0,80kW Diesel,10.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1934,a0e96f29-91f5-40a6-8f75-61de14c97e69,2022-07-15T23:22:44.411Z,2022-07-15T23:25:10.691Z,completed,completed normal,200.0,80kW Diesel,0.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2424,5301ad7a-0edc-4379-b3ec-86b2bb4d3773,2022-07-15T23:53:20.477Z,2022-07-15T23:55:59.966Z,completed,completed normal,50.0,55kW Diesel,45.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1918,108cc293-d9de-48ad-93d0-25e541910770,2022-07-15T23:21:37.856Z,2022-07-15T23:24:15.712Z,completed,completed normal,350.0,55kW Diesel,0.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2311,26e15694-968c-4a96-921e-b8679ff740aa,2022-07-15T23:46:17.957Z,2022-07-15T23:48:56.167Z,completed,completed normal,70.0,55kW Diesel,35.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1095,64d8456f-c91a-47f1-826d-c5bb5810c809,2022-07-15T22:31:47.279Z,2022-07-15T22:34:11.743Z,completed,completed normal,70.0,42kW Diesel,40.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1059,42647ac8-1c75-4b82-b44e-0e8960eec6e5,2022-07-15T22:29:30.324Z,2022-07-15T22:32:04.148Z,completed,completed normal,150.0,55kW Diesel,35.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 268,fd2b3ecd-6984-4d02-a31d-6d1abae30b29,2022-07-15T21:43:32.289Z,2022-07-15T21:45:43.530Z,completed,completed normal,5.0,80kW Diesel,20.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1097,772f1e75-8adf-4a9e-8355-ab86ba5821e5,2022-07-15T22:31:59.677Z,2022-07-15T22:34:43.392Z,completed,completed normal,150.0,42kW Diesel,40.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2124,bd22d707-ca9e-4992-a50c-b1dbfc5d5730,2022-07-15T23:34:34.745Z,2022-07-15T23:37:14.614Z,completed,completed normal,200.0,42kW Diesel,20.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 222,7f62688f-cf4a-4eac-baab-008103c6fd8d,2022-07-15T21:41:12.207Z,2022-07-15T21:43:27.800Z,completed,completed normal,100.0,80kW Diesel,15.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 499,eaee3e84-80c2-44c3-a3e3-c0953a69b2e9,2022-07-15T21:55:35.968Z,2022-07-15T21:57:52.701Z,completed,completed normal,15.0,80kW Diesel,40.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1661,e3708d1a-6d67-4a23-bb19-eaa5973d1b83,2022-07-15T23:06:13.157Z,2022-07-15T23:08:42.671Z,completed,completed normal,25.0,42kW Diesel,35.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2085,9b3878d5-0214-4edf-bb5f-ec08a7e00fc6,2022-07-15T23:32:10.059Z,2022-07-15T23:34:31.486Z,completed,completed normal,150.0,55kW Diesel,15.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1633,8d112088-036d-4b4c-a842-bc9c8d113828,2022-07-15T23:04:26.366Z,2022-07-15T23:06:52.468Z,completed,completed normal,350.0,55kW Diesel,30.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 169,475c3592-eae4-4d1a-8f55-3a7627c64a17,2022-07-15T21:38:34.515Z,2022-07-15T21:40:36.492Z,completed,completed normal,300.0,80kW Diesel,10.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1598,2e219e81-5677-4f64-b75c-478c9a75d1b7,2022-07-15T23:02:32.967Z,2022-07-15T23:05:01.423Z,completed,completed normal,5.0,42kW Diesel,30.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1060,ec05f321-b226-49a0-9e81-3b0745cd85db,2022-07-15T22:29:31.873Z,2022-07-15T22:32:07.150Z,completed,completed normal,200.0,55kW Diesel,35.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 422,fca2c00d-cad2-4b3e-89ff-6e1fa1c2ba35,2022-07-15T21:52:04.722Z,2022-07-15T21:54:24.423Z,completed,completed normal,12.5,55kW Diesel,35.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2428,6d0ca221-395f-49b2-a58b-32e5f3fcbf11,2022-07-15T23:53:26.471Z,2022-07-15T23:56:08.703Z,completed,completed normal,200.0,55kW Diesel,45.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1026,ef1708de-9bf8-4c2e-b749-714dd474c6d8,2022-07-15T22:27:12.603Z,2022-07-15T22:29:50.255Z,completed,completed normal,400.0,80kW Diesel,30.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1444,f22823fa-b028-4d2f-a32f-bae208805bf7,2022-07-15T22:52:58.776Z,2022-07-15T22:55:21.760Z,completed,completed normal,400.0,42kW Diesel,15.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2261,81b098ca-b4b0-4b04-b6e3-cdea083e8983,2022-07-15T23:42:58.416Z,2022-07-15T23:45:47.026Z,completed,completed normal,400.0,55kW Diesel,30.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1580,f108cc00-86b6-4dc9-bba9-5a777755c73f,2022-07-15T23:01:14.080Z,2022-07-15T23:03:52.836Z,completed,completed normal,10.0,80kW Diesel,25.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 467,fe33bab4-8745-4fa8-ab86-e5a868a1f0a2,2022-07-15T21:54:25.794Z,2022-07-15T21:56:42.119Z,completed,completed normal,50.0,42kW Diesel,40.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 560,b0c3a6ae-f3df-456c-90c1-cc6e9c3f27e0,2022-07-15T21:59:15.010Z,2022-07-15T22:01:39.483Z,completed,completed normal,30.0,80kW Diesel,45.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1358,240fde72-2839-48b6-80e3-9eddedad9118,2022-07-15T22:47:48.362Z,2022-07-15T22:50:24.631Z,completed,completed normal,30.0,80kW Diesel,5.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1695,613b85a4-bc1d-4e57-bf6c-b54320f99527,2022-07-15T23:08:10.201Z,2022-07-15T23:10:38.421Z,completed,completed normal,12.5,80kW Diesel,35.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2005,3087fb1f-c611-4107-ad30-1937e8b90472,2022-07-15T23:26:57.220Z,2022-07-15T23:29:30.641Z,completed,completed normal,35.0,42kW Diesel,10.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2306,d8f28cc6-4478-470e-afc1-1be60816566c,2022-07-15T23:45:59.513Z,2022-07-15T23:48:40.296Z,completed,completed normal,20.0,55kW Diesel,35.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 643,a218a58f-cf50-41be-aacc-9108d492f3d0,2022-07-15T22:03:43.431Z,2022-07-15T22:06:03.636Z,completed,completed normal,250.0,42kW Diesel,0.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 87,bef39c1d-b740-47c5-affa-4cbf9a535d65,2022-07-15T21:34:04.819Z,2022-07-15T21:36:22.300Z,completed,completed normal,50.0,55kW Diesel,5.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 226,571bdc22-c85d-4ca6-99bb-0a1540faab39,2022-07-15T21:41:17.325Z,2022-07-15T21:43:39.065Z,completed,completed normal,300.0,80kW Diesel,15.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1541,56942040-40d2-4b7d-88b8-564bc56511a0,2022-07-15T22:58:55.543Z,2022-07-15T23:01:25.758Z,completed,completed normal,5.0,42kW Diesel,25.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1096,428f0e49-40ba-4733-ace2-82e267c825f5,2022-07-15T22:31:57.832Z,2022-07-15T22:34:36.020Z,completed,completed normal,100.0,42kW Diesel,40.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1872,475d7098-9a1f-4186-9662-2af99aa15313,2022-07-15T23:18:55.289Z,2022-07-15T23:21:22.022Z,completed,completed normal,35.0,80kW Diesel,50.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 448,39c37b56-754c-4f95-ad8a-f053840c6954,2022-07-15T21:52:55.629Z,2022-07-15T21:55:13.493Z,completed,completed normal,50.0,80kW Diesel,35.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 413,10e6bc8f-34ab-4eb0-9fc0-23c4a1f6a0f3,2022-07-15T21:50:55.762Z,2022-07-15T21:53:15.528Z,completed,completed normal,150.0,42kW Diesel,35.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 500,a96f0c33-fe49-4871-a184-02e8ffb43673,2022-07-15T21:55:36.901Z,2022-07-15T21:58:00.519Z,completed,completed normal,17.5,80kW Diesel,40.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1103,ae5fba88-007b-4cc3-809d-4443e4a02436,2022-07-15T22:32:10.405Z,2022-07-15T22:34:47.054Z,completed,completed normal,0.0,55kW Diesel,40.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 67,aea4e275-f06f-45e0-b643-bddfb2f242cf,2022-07-15T21:32:26.394Z,2022-07-15T21:34:30.965Z,completed,completed normal,35.0,42kW Diesel,5.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 347,73ec6f3b-c4c9-440b-8b9d-39fc954ffbc4,2022-07-15T21:47:53.850Z,2022-07-15T21:50:01.606Z,completed,completed normal,15.0,42kW Diesel,30.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 975,b3253c1b-bbcb-44ca-8500-1ad604745804,2022-07-15T22:24:21.507Z,2022-07-15T22:27:02.544Z,completed,completed normal,17.5,42kW Diesel,30.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 214,3eb299ef-bd0b-4ed9-9842-e11ca96aa2f6,2022-07-15T21:40:53.746Z,2022-07-15T21:43:12.630Z,completed,completed normal,15.0,80kW Diesel,15.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 840,8b6bda38-c497-4ae8-a704-9b2e3f7ac2ae,2022-07-15T22:15:56.492Z,2022-07-15T22:18:29.878Z,completed,completed normal,12.5,80kW Diesel,15.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 979,b27e50cc-e869-4247-a987-c50332c0fc39,2022-07-15T22:24:25.078Z,2022-07-15T22:27:11.371Z,completed,completed normal,35.0,42kW Diesel,30.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 692,1ac4c652-6a81-44e5-993b-83f7ccb10f65,2022-07-15T22:06:38.073Z,2022-07-15T22:09:16.024Z,completed,completed normal,25.0,42kW Diesel,5.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1507,99824425-6c94-43f8-b6b8-7e8907e0a318,2022-07-15T22:56:50.665Z,2022-07-15T22:59:25.945Z,completed,completed normal,17.5,55kW Diesel,20.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1987,cd0b88e2-f5af-455e-a0a9-046c476a7447,2022-07-15T23:26:01.821Z,2022-07-15T23:28:47.181Z,completed,completed normal,50.0,80kW Diesel,5.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1998,02e22d34-3971-42da-b298-1cf206bd7da3,2022-07-15T23:26:44.231Z,2022-07-15T23:29:27.779Z,completed,completed normal,10.0,42kW Diesel,10.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2089,0460e289-d587-4311-b4fc-71aa005e3ee0,2022-07-15T23:32:13.372Z,2022-07-15T23:34:44.679Z,completed,completed normal,350.0,55kW Diesel,15.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 257,a6458016-4b3d-4c60-9503-11afbed72f6a,2022-07-15T21:43:12.303Z,2022-07-15T21:45:33.991Z,completed,completed normal,35.0,55kW Diesel,20.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2148,a6999d3a-cec9-44a6-a5f3-e8d701d57a23,2022-07-15T23:36:02.031Z,2022-07-15T23:38:46.191Z,completed,completed normal,0.0,80kW Diesel,20.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1993,ce9fa57d-4bda-402f-b81a-dc5114c19646,2022-07-15T23:26:25.880Z,2022-07-15T23:29:05.794Z,completed,completed normal,300.0,80kW Diesel,5.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1262,886f5f99-b75c-48e4-a7c4-b68b50e6366a,2022-07-15T22:42:07.731Z,2022-07-15T22:44:37.128Z,completed,completed normal,25.0,42kW Diesel,0.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1899,77d0715c-ed38-4c4c-ba1d-7f425a357820,2022-07-15T23:20:19.939Z,2022-07-15T23:22:59.055Z,completed,completed normal,350.0,42kW Diesel,0.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 38,c4e94df4-a588-457a-8d34-796ab3db00d0,2022-07-15T21:30:04.834Z,2022-07-15T21:32:27.532Z,completed,completed normal,400.0,55kW Diesel,0.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1174,3e46bbf4-6515-4239-927a-896db818445b,2022-07-15T22:36:44.756Z,2022-07-15T22:39:26.302Z,completed,completed normal,200.0,55kW Diesel,45.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2275,56f7b0d5-6efa-4c2e-a251-abc52cb2c342,2022-07-15T23:44:01.656Z,2022-07-15T23:46:39.907Z,completed,completed normal,150.0,80kW Diesel,30.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 856,8686bb9c-4275-47e4-888b-52d0238f368a,2022-07-15T22:16:48.805Z,2022-07-15T22:19:26.151Z,completed,completed normal,0.0,42kW Diesel,20.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2020,59b45906-3dd1-4fcd-8411-338146250aa0,2022-07-15T23:28:05.199Z,2022-07-15T23:30:40.839Z,completed,completed normal,17.5,55kW Diesel,10.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1502,7dd2af47-eefa-477e-ad26-c9dd47b0d856,2022-07-15T22:56:28.424Z,2022-07-15T22:58:55.161Z,completed,completed normal,0.0,55kW Diesel,20.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 365,4b96eb0d-2094-4ade-95fa-7eeab7d69da3,2022-07-15T21:48:21.703Z,2022-07-15T21:50:27.147Z,completed,completed normal,12.5,55kW Diesel,30.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 787,84c99383-46ec-46f7-b7d4-2385ccc1a120,2022-07-15T22:12:21.063Z,2022-07-15T22:15:04.385Z,completed,completed normal,25.0,80kW Diesel,10.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1288,c5d9546f-733b-45cc-bced-b4d5343d7807,2022-07-15T22:43:29.705Z,2022-07-15T22:45:52.991Z,completed,completed normal,200.0,55kW Diesel,0.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1952,29468eea-5179-4eae-a292-400fffddbe04,2022-07-15T23:23:50.151Z,2022-07-15T23:26:25.823Z,completed,completed normal,150.0,42kW Diesel,5.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1581,6a90499d-b62d-431e-90c7-8323b0f098bf,2022-07-15T23:01:24.826Z,2022-07-15T23:04:02.975Z,completed,completed normal,12.5,80kW Diesel,25.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1873,27f62b54-3e7f-4a25-a495-92409799a61a,2022-07-15T23:18:56.807Z,2022-07-15T23:21:25.597Z,completed,completed normal,50.0,80kW Diesel,50.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1976,03335653-7912-4ffe-b7b7-d332f24e9855,2022-07-15T23:25:19.625Z,2022-07-15T23:28:04.896Z,completed,completed normal,400.0,55kW Diesel,5.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2487,aea5bcf1-45f2-4c09-8ff4-bcecdc454cee,2022-07-15T23:57:18.233Z,2022-07-15T23:59:40.314Z,completed,completed normal,300.0,55kW Diesel,50.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2441,83bb570d-a0cf-4cf8-8f4a-7dd495e8dd9e,2022-07-15T23:54:22.447Z,2022-07-15T23:56:58.518Z,completed,completed normal,30.0,80kW Diesel,45.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 583,badbca9a-2a4a-4a98-9e1b-eefe5eba2a2b,2022-07-15T22:00:10.610Z,2022-07-15T22:02:16.656Z,completed,completed normal,100.0,42kW Diesel,50.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1432,118eb373-9b27-4a33-9508-95a8e3499d6a,2022-07-15T22:52:26.036Z,2022-07-15T22:55:02.535Z,completed,completed normal,20.0,42kW Diesel,15.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 317,93e9ac3f-883f-4b6c-8783-b1c97cb34b44,2022-07-15T21:45:59.755Z,2022-07-15T21:48:11.896Z,completed,completed normal,100.0,55kW Diesel,25.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 569,846d8996-8210-4036-b18a-3285d7887cc7,2022-07-15T21:59:30.575Z,2022-07-15T22:01:29.185Z,completed,completed normal,350.0,80kW Diesel,45.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 620,f00523b2-791b-481e-9968-a6e55acb7113,2022-07-15T22:02:17.073Z,2022-07-15T22:04:26.062Z,completed,completed normal,70.0,80kW Diesel,50.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1601,47f6b540-e081-4361-9a27-da04313b9f79,2022-07-15T23:02:39.043Z,2022-07-15T23:05:12.136Z,completed,completed normal,15.0,42kW Diesel,30.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 58,53d3fe5f-d130-4b53-902e-5a78a9e93aae,2022-07-15T21:32:22.487Z,2022-07-15T21:34:40.104Z,completed,completed normal,0.0,42kW Diesel,5.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2381,46e50a6d-8818-44dc-9dad-aa2f23d8b2f3,2022-07-15T23:50:37.575Z,2022-07-15T23:53:20.073Z,completed,completed normal,17.5,80kW Diesel,40.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1915,2bfd3a7c-420a-4418-82e8-4c52d0acd4fb,2022-07-15T23:21:28.039Z,2022-07-15T23:24:00.457Z,completed,completed normal,200.0,55kW Diesel,0.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 164,2786d39f-3fe2-4181-9ea7-c0c95d82a373,2022-07-15T21:37:11.989Z,2022-07-15T21:39:23.386Z,completed,completed normal,70.0,80kW Diesel,10.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
